time,trade_pr,trade_vol,d_vol,amt,b1pr,b1vol,b2pr,b2vol,b3pr,b3vol,b4pr,b4vol,b5pr,b5vol,s1pr,s1vol,s2pr,s2vol,s3pr,s3vol,s4pr,s4vol,s5pr,s5vol,bs
2017-1-19 09:38:45,11.12,51,15021,56712,11.12,505,11.11,462,11.10,44,11.09,177,11.08,136,11.13,297,11.14,969,11.15,278,11.16,185,11.17,672,-1
2017-1-19 09:38:48,11.12,30,15051,33360,11.12,480,11.11,462,11.10,44,11.09,177,11.08,146,11.13,297,11.14,969,11.15,278,11.16,185,11.17,672,-1
2017-1-19 09:38:51,11.12,24,15075,26688,11.12,469,11.11,462,11.10,44,11.09,177,11.08,146,11.13,377,11.14,969,11.15,278,11.16,185,11.17,672,-1
2017-1-19 09:38:54,11.12,51,15126,56762,11.12,488,11.11,462,11.10,44,11.09,177,11.08,146,11.13,345,11.14,969,11.15,278,11.16,135,11.17,672,-1
2017-1-19 09:38:57,11.13,78,15204,86772,11.12,446,11.11,462,11.10,44,11.09,177,11.08,146,11.13,309,11.14,969,11.15,278,11.16,135,11.17,672,1
2017-1-19 09:39:00,11.12,81,15285,90072,11.12,365,11.11,462,11.10,44,11.09,177,11.08,150,11.13,309,11.14,969,11.15,278,11.16,135,11.17,672,-1
2017-1-19 09:39:03,11.12,41,15326,45624,11.12,356,11.11,462,11.10,44,11.09,177,11.08,150,11.13,282,11.14,969,11.15,278,11.16,135,11.17,672,-1
2017-1-19 09:39:06,11.12,33,15359,36696,11.12,327,11.11,462,11.10,44,11.09,177,11.08,150,11.13,282,11.14,889,11.15,278,11.16,135,11.17,672,-1
2017-1-19 09:39:09,11.13,61,15420,67874,11.12,328,11.11,472,11.10,44,11.09,177,11.08,150,11.13,248,11.14,889,11.15,278,11.16,135,11.17,672,1
2017-1-19 09:39:12,11.12,343,15763,381416,11.11,472,11.10,44,11.09,177,11.08,150,11.07,107,11.12,58,11.13,376,11.14,889,11.15,278,11.16,135,-1
2017-1-19 09:39:18,11.12,27,15790,30024,11.11,472,11.10,44,11.09,185,11.08,139,11.07,104,11.12,31,11.13,376,11.14,889,11.15,278,11.16,135,1
2017-1-19 09:39:21,11.12,46,15836,51132,11.11,452,11.10,59,11.09,185,11.08,139,11.07,104,11.12,5,11.13,376,11.14,889,11.15,278,11.16,135,1
2017-1-19 09:39:24,11.12,87,15923,96712,11.12,45,11.11,420,11.10,59,11.09,185,11.08,159,11.13,381,11.14,889,11.15,278,11.16,135,11.17,672,1
2017-1-19 09:39:27,11.12,11,15934,12232,11.12,34,11.11,460,11.10,59,11.09,185,11.08,159,11.13,381,11.14,889,11.15,278,11.16,135,11.17,672,-1
2017-1-19 09:39:30,11.12,86,16020,95582,11.11,410,11.10,59,11.09,185,11.08,159,11.07,104,11.12,8,11.13,381,11.14,889,11.15,278,11.16,135,-1
2017-1-19 09:39:33,11.12,5,16025,5560,11.11,410,11.10,59,11.09,185,11.08,159,11.07,104,11.12,18,11.13,411,11.14,885,11.15,252,11.16,135,1
2017-1-19 09:39:36,11.12,10,16035,11120,11.11,410,11.10,59,11.09,185,11.08,159,11.07,114,11.12,13,11.13,411,11.14,885,11.15,252,11.16,135,1
2017-1-19 09:39:39,11.11,12,16047,13332,11.11,398,11.10,64,11.09,185,11.08,150,11.07,114,11.12,25,11.13,411,11.14,885,11.15,252,11.16,135,-1
2017-1-19 09:39:42,11.12,20,16067,22240,11.11,418,11.10,64,11.09,185,11.08,150,11.07,114,11.12,5,11.13,411,11.14,873,11.15,252,11.16,135,1
2017-1-19 09:39:45,11.11,100,16167,111100,11.11,718,11.10,64,11.09,185,11.08,150,11.07,114,11.12,29,11.13,458,11.14,873,11.15,252,11.16,135,-1
2017-1-19 09:39:51,11.11,23,16190,25558,11.11,666,11.10,52,11.09,185,11.08,150,11.07,114,11.12,115,11.13,458,11.14,873,11.15,252,11.16,125,-1
2017-1-19 09:39:54,11.12,24,16214,26676,11.11,654,11.10,55,11.09,185,11.08,150,11.07,114,11.12,142,11.13,449,11.14,873,11.15,252,11.16,125,1
2017-1-19 09:39:57,11.11,206,16420,228866,11.11,457,11.10,240,11.09,185,11.08,150,11.07,114,11.12,142,11.13,459,11.14,864,11.15,252,11.16,125,-1
2017-1-19 09:40:00,11.11,59,16479,65588,11.11,437,11.10,240,11.09,185,11.08,150,11.07,114,11.12,107,11.13,459,11.14,864,11.15,298,11.16,125,-1
2017-1-19 09:40:03,11.11,101,16580,112210,11.11,336,11.10,240,11.09,185,11.08,150,11.07,114,11.12,107,11.13,442,11.14,864,11.15,298,11.16,125,-1
2017-1-19 09:40:06,11.11,177,16757,196648,11.11,164,11.10,240,11.09,185,11.08,150,11.07,114,11.12,115,11.13,442,11.14,864,11.15,298,11.16,125,-1
2017-1-19 09:40:09,11.11,11,16768,12228,11.11,161,11.10,240,11.09,185,11.08,150,11.07,114,11.12,118,11.13,519,11.14,864,11.15,298,11.16,125,-1
2017-1-19 09:40:12,11.12,21,16789,23332,11.11,142,11.10,260,11.09,185,11.08,150,11.07,119,11.12,116,11.13,519,11.14,864,11.15,298,11.16,125,1
2017-1-19 09:40:15,11.12,36,16825,40028,11.11,146,11.10,260,11.09,185,11.08,150,11.07,119,11.12,86,11.13,591,11.14,864,11.15,298,11.16,125,1
2017-1-19 09:40:18,11.11,48,16873,53348,11.11,121,11.10,260,11.09,185,11.08,150,11.07,119,11.12,66,11.13,591,11.14,864,11.15,298,11.16,135,-1
2017-1-19 09:40:21,11.12,74,16947,82288,11.12,128,11.11,121,11.10,263,11.09,185,11.08,150,11.13,591,11.14,864,11.15,298,11.16,135,11.17,638,1
2017-1-19 09:40:24,11.12,49,16996,54488,11.12,156,11.11,202,11.10,263,11.09,185,11.08,150,11.13,521,11.14,864,11.15,298,11.16,135,11.17,638,-1
2017-1-19 09:40:27,11.13,226,17222,251536,11.12,165,11.11,202,11.10,263,11.09,185,11.08,150,11.13,243,11.14,864,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:30,11.12,28,17250,31136,11.12,137,11.11,115,11.10,263,11.09,185,11.08,150,11.13,243,11.14,871,11.15,298,11.16,135,11.17,635,-1
2017-1-19 09:40:33,11.13,25,17275,27824,11.12,134,11.11,115,11.10,264,11.09,185,11.08,150,11.13,149,11.14,871,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:36,11.13,41,17316,45600,11.12,103,11.11,115,11.10,264,11.09,185,11.08,150,11.13,139,11.14,871,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:39,11.13,9,17325,10018,11.12,103,11.11,135,11.10,255,11.09,185,11.08,150,11.13,130,11.14,871,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:45,11.13,73,17398,81250,11.12,367,11.11,56,11.10,252,11.09,185,11.08,150,11.13,57,11.14,871,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:48,11.13,26,17424,28936,11.12,376,11.11,56,11.10,252,11.09,185,11.08,153,11.13,32,11.14,871,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:51,11.13,3,17427,3340,11.12,376,11.11,51,11.10,250,11.09,185,11.08,153,11.13,38,11.14,871,11.15,298,11.16,135,11.17,635,1
2017-1-19 09:40:54,11.12,171,17598,189148,11.12,293,11.11,51,11.10,250,11.09,185,11.08,153,11.13,27,11.14,871,11.15,298,11.16,135,11.17,635,-1
2017-1-19 09:40:57,11.13,27,17625,30052,11.13,438,11.12,238,11.11,51,11.10,250,11.09,185,11.14,871,11.15,298,11.16,135,11.17,635,11.18,217,1
2017-1-19 09:41:00,11.13,15,17640,16696,11.13,437,11.12,242,11.11,46,11.10,250,11.09,185,11.14,871,11.15,298,11.16,135,11.17,635,11.18,217,-1
2017-1-19 09:41:03,11.14,9,17649,10024,11.13,476,11.12,242,11.11,46,11.10,250,11.09,185,11.14,862,11.15,298,11.16,135,11.17,635,11.18,217,1
2017-1-19 09:41:06,11.13,6,17655,6680,11.13,476,11.12,250,11.11,46,11.10,250,11.09,185,11.14,862,11.15,298,11.16,135,11.17,635,11.18,217,-1
2017-1-19 09:41:09,11.14,13,17668,14480,11.13,540,11.12,250,11.11,46,11.10,250,11.09,184,11.14,851,11.15,298,11.16,135,11.17,635,11.18,217,1
2017-1-19 09:41:12,11.13,134,17802,149216,11.13,480,11.12,270,11.11,45,11.10,260,11.09,184,11.14,778,11.15,298,11.16,135,11.17,635,11.18,217,-1
2017-1-19 09:41:15,11.14,1,17803,1114,11.13,460,11.12,270,11.11,45,11.10,290,11.09,184,11.14,777,11.15,298,11.16,135,11.17,635,11.18,217,1
2017-1-19 09:41:18,11.14,30,17833,33420,11.13,511,11.12,270,11.11,45,11.10,290,11.09,184,11.14,747,11.15,338,11.16,135,11.17,635,11.18,217,1
2017-1-19 09:41:21,11.14,17,17850,18938,11.13,505,11.12,270,11.11,45,11.10,290,11.09,160,11.14,730,11.15,338,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:24,11.14,125,17975,139150,11.13,414,11.12,270,11.11,45,11.10,290,11.09,166,11.14,984,11.15,338,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:27,11.14,9,17984,10026,11.13,366,11.12,270,11.11,55,11.10,290,11.09,166,11.14,975,11.15,338,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:30,11.13,205,18189,228176,11.13,205,11.12,270,11.11,55,11.10,290,11.09,166,11.14,965,11.15,338,11.16,135,11.17,635,11.18,197,-1
2017-1-19 09:41:33,11.14,38,18227,42328,11.13,204,11.12,320,11.11,55,11.10,312,11.09,166,11.14,931,11.15,288,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:36,11.14,92,18319,102448,11.13,748,11.12,311,11.11,55,11.10,312,11.09,166,11.14,909,11.15,283,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:39,11.14,59,18378,65684,11.13,704,11.12,311,11.11,55,11.10,312,11.09,166,11.14,925,11.15,283,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:45,11.14,15,18393,16712,11.13,742,11.12,331,11.11,55,11.10,328,11.09,166,11.14,914,11.15,283,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:48,11.14,5,18398,5568,11.13,742,11.12,331,11.11,60,11.10,323,11.09,166,11.14,909,11.15,283,11.16,135,11.17,635,11.18,197,1
2017-1-19 09:41:51,11.14,911,19309,1014856,11.14,99,11.13,744,11.12,333,11.11,90,11.10,328,11.15,283,11.16,145,11.17,635,11.18,197,11.19,303,1
2017-1-19 09:41:54,11.14,87,19396,96916,11.14,14,11.13,749,11.12,333,11.11,90,11.10,328,11.15,283,11.16,145,11.17,635,11.18,197,11.19,303,-1
2017-1-19 09:41:57,11.14,23,19419,25624,11.13,678,11.12,333,11.11,187,11.10,328,11.09,166,11.14,146,11.15,283,11.16,145,11.17,635,11.18,197,-1
2017-1-19 09:42:00,11.14,32,19451,35648,11.13,688,11.12,333,11.11,189,11.10,328,11.09,166,11.14,114,11.15,283,11.16,145,11.17,635,11.18,197,1
2017-1-19 09:42:03,11.14,130,19581,144820,11.13,696,11.12,333,11.11,189,11.10,328,11.09,158,11.14,3,11.15,283,11.16,145,11.17,635,11.18,197,1
2017-1-19 09:42:06,11.14,71,19652,79156,11.13,696,11.12,333,11.11,189,11.10,340,11.09,158,11.14,3,11.15,221,11.16,145,11.17,635,11.18,197,1
2017-1-19 09:42:09,11.14,3,19655,3340,11.14,270,11.13,696,11.12,331,11.11,189,11.10,340,11.15,234,11.16,145,11.17,635,11.18,197,11.19,303,1
2017-1-19 09:42:12,11.15,234,19889,260912,11.14,289,11.13,690,11.12,331,11.11,189,11.10,340,11.16,145,11.17,635,11.18,197,11.19,303,11.20,329,1
2017-1-19 09:42:15,11.14,18,19907,20052,11.14,345,11.13,699,11.12,381,11.11,189,11.10,340,11.16,171,11.17,635,11.18,197,11.19,303,11.20,329,-1
2017-1-19 09:42:18,11.14,29,19936,32324,11.14,375,11.13,699,11.12,423,11.11,189,11.10,340,11.16,171,11.17,635,11.18,197,11.19,303,11.20,329,-1
2017-1-19 09:42:21,11.16,43,19979,47988,11.15,5,11.14,407,11.13,699,11.12,423,11.11,189,11.16,128,11.17,635,11.18,197,11.19,303,11.20,329,1
2017-1-19 09:42:27,11.16,110,20089,122592,11.14,534,11.13,699,11.12,423,11.11,199,11.10,350,11.16,131,11.17,635,11.18,197,11.19,303,11.20,329,1
2017-1-19 09:42:30,11.15,41,20130,45736,11.14,534,11.13,696,11.12,423,11.11,199,11.10,350,11.15,33,11.16,161,11.17,635,11.18,197,11.19,303,-1
2017-1-19 09:42:33,11.15,10,20140,11148,11.14,532,11.13,696,11.12,423,11.11,199,11.10,350,11.15,35,11.16,161,11.17,635,11.18,197,11.19,303,1
2017-1-19 09:42:36,11.15,47,20187,52404,11.15,39,11.14,567,11.13,696,11.12,423,11.11,199,11.16,158,11.17,635,11.18,187,11.19,303,11.20,331,1
2017-1-19 09:42:39,11.15,236,20423,263244,11.15,233,11.14,567,11.13,696,11.12,423,11.11,199,11.16,354,11.17,635,11.18,187,11.19,303,11.20,331,-1
2017-1-19 09:42:42,11.15,81,20504,90340,11.15,244,11.14,523,11.13,694,11.12,423,11.11,199,11.16,331,11.17,635,11.18,196,11.19,303,11.20,331,-1
2017-1-19 09:42:45,11.16,31,20535,34564,11.15,394,11.14,523,11.13,694,11.12,414,11.11,199,11.16,334,11.17,635,11.18,196,11.19,303,11.20,331,1
2017-1-19 09:42:48,11.16,91,20626,101508,11.15,404,11.14,523,11.13,672,11.12,404,11.11,199,11.16,303,11.17,645,11.18,196,11.19,303,11.20,328,1
2017-1-19 09:42:51,11.16,163,20789,181908,11.15,404,11.14,523,11.13,672,11.12,404,11.11,199,11.16,140,11.17,645,11.18,196,11.19,303,11.20,328,1
2017-1-19 09:42:54,11.16,140,20929,156240,11.15,435,11.14,523,11.13,665,11.12,404,11.11,199,11.17,645,11.18,196,11.19,303,11.20,328,11.21,70,1
2017-1-19 09:42:57,11.16,5,20934,5580,11.16,117,11.15,439,11.14,519,11.13,665,11.12,404,11.17,645,11.18,196,11.19,303,11.20,328,11.21,70,1
2017-1-19 09:43:00,11.17,715,21649,798584,11.17,326,11.16,100,11.15,746,11.14,519,11.13,635,11.18,196,11.19,303,11.20,328,11.21,24,11.22,110,1
2017-1-19 09:43:03,11.18,28,21677,31292,11.17,315,11.16,174,11.15,746,11.14,463,11.13,635,11.18,181,11.19,303,11.20,328,11.21,24,11.22,110,1
2017-1-19 09:43:06,11.18,10,21687,11180,11.17,315,11.16,186,11.15,736,11.14,463,11.13,635,11.18,171,11.19,303,11.20,328,11.21,24,11.22,110,1
2017-1-19 09:43:09,11.18,112,21799,125216,11.17,345,11.16,235,11.15,736,11.14,453,11.13,635,11.18,62,11.19,303,11.20,328,11.21,24,11.22,110,1
2017-1-19 09:43:12,11.19,133,21932,148764,11.18,145,11.17,369,11.16,235,11.15,736,11.14,453,11.19,232,11.20,328,11.21,24,11.22,110,11.23,367,1
2017-1-19 09:43:15,11.18,73,22005,81614,11.18,317,11.17,369,11.16,235,11.15,436,11.14,452,11.19,232,11.20,328,11.21,24,11.22,110,11.23,367,-1
2017-1-19 09:43:21,11.20,578,22583,647128,11.20,932,11.19,48,11.18,347,11.17,331,11.16,234,11.21,27,11.22,110,11.23,212,11.24,98,11.25,335,1
2017-1-19 09:43:24,11.20,10,22593,11200,11.20,922,11.19,74,11.18,361,11.17,331,11.16,234,11.21,27,11.22,110,11.23,212,11.24,98,11.25,335,-1
2017-1-19 09:43:27,11.20,132,22725,147958,11.20,870,11.19,288,11.18,367,11.17,365,11.16,234,11.22,65,11.23,212,11.24,98,11.25,335,11.26,418,-1
2017-1-19 09:43:30,11.22,32,22757,35904,11.21,180,11.20,881,11.19,280,11.18,373,11.17,365,11.22,33,11.23,232,11.24,98,11.25,335,11.26,418,1
2017-1-19 09:43:33,11.22,22,22779,24684,11.21,222,11.20,92,11.19,325,11.18,373,11.17,365,11.22,20,11.23,232,11.24,98,11.25,325,11.26,418,1
2017-1-19 09:43:36,11.22,127,22906,142394,11.21,101,11.20,84,11.19,308,11.18,372,11.17,365,11.22,76,11.23,232,11.24,103,11.25,239,11.26,418,1
2017-1-19 09:43:39,11.21,128,23034,143522,11.21,7,11.20,84,11.19,303,11.18,373,11.17,365,11.22,54,11.23,232,11.24,106,11.25,274,11.26,418,-1
2017-1-19 09:43:42,11.22,217,23251,243464,11.20,84,11.19,303,11.18,373,11.17,365,11.16,206,11.22,313,11.23,187,11.24,106,11.25,274,11.26,418,1
2017-1-19 09:43:45,11.22,108,23359,121088,11.20,74,11.19,294,11.18,393,11.17,365,11.16,206,11.22,332,11.23,197,11.24,111,11.25,274,11.26,418,1
2017-1-19 09:43:48,11.20,309,23668,346640,11.20,60,11.19,294,11.18,393,11.17,365,11.16,216,11.21,15,11.22,121,11.23,197,11.24,295,11.25,274,-1
2017-1-19 09:43:51,11.22,185,23853,207450,11.20,97,11.19,294,11.18,378,11.17,365,11.16,137,11.22,86,11.23,198,11.24,308,11.25,274,11.26,418,1
2017-1-19 09:43:54,11.21,452,24305,506642,11.20,47,11.19,294,11.18,378,11.17,355,11.16,137,11.21,108,11.22,92,11.23,353,11.24,308,11.25,274,-1
2017-1-19 09:43:57,11.21,91,24396,101980,11.20,17,11.19,294,11.18,378,11.17,355,11.16,137,11.21,68,11.22,187,11.23,372,11.24,308,11.25,270,1
2017-1-19 09:44:00,11.21,44,24440,49316,11.20,10,11.19,294,11.18,367,11.17,355,11.16,137,11.21,94,11.22,187,11.23,372,11.24,308,11.25,270,1
2017-1-19 09:44:03,11.20,120,24560,134460,11.19,294,11.18,367,11.17,355,11.16,137,11.15,256,11.20,161,11.21,46,11.22,267,11.23,375,11.24,308,-1
2017-1-19 09:44:06,11.20,27,24587,30240,11.19,294,11.18,337,11.17,355,11.16,137,11.15,256,11.20,149,11.21,121,11.22,434,11.23,375,11.24,314,1
2017-1-19 09:44:09,11.20,125,24712,139988,11.19,286,11.18,334,11.17,355,11.16,137,11.15,254,11.20,86,11.21,182,11.22,464,11.23,375,11.24,308,1
2017-1-19 09:44:12,11.20,105,24817,117600,11.20,28,11.19,259,11.18,328,11.17,355,11.16,137,11.21,235,11.22,449,11.23,384,11.24,308,11.25,325,1
2017-1-19 09:44:15,11.19,65,24882,72800,11.19,248,11.18,327,11.17,355,11.16,137,11.15,254,11.20,16,11.21,233,11.22,492,11.23,384,11.24,308,-1
2017-1-19 09:44:18,11.20,374,25256,419150,11.19,41,11.18,327,11.17,355,11.16,137,11.15,254,11.20,75,11.22,492,11.23,401,11.24,308,11.25,335,1
2017-1-19 09:44:21,11.20,28,25284,31358,11.19,45,11.18,320,11.17,355,11.16,147,11.15,254,11.20,117,11.21,1,11.22,497,11.23,397,11.24,293,1
2017-1-19 09:44:24,11.20,70,25354,78334,11.18,320,11.17,355,11.16,147,11.15,255,11.14,426,11.20,164,11.21,86,11.22,503,11.23,397,11.24,293,1
2017-1-19 09:44:27,11.20,112,25466,125430,11.18,323,11.17,56,11.16,111,11.15,257,11.14,426,11.20,62,11.21,331,11.22,503,11.23,397,11.24,293,1
2017-1-19 09:44:30,11.20,68,25534,76140,11.18,335,11.17,56,11.16,111,11.15,257,11.14,426,11.19,13,11.20,32,11.21,355,11.22,507,11.23,397,1
2017-1-19 09:44:33,11.19,13,25547,14548,11.19,19,11.18,325,11.17,56,11.16,111,11.15,257,11.20,72,11.21,370,11.22,507,11.23,397,11.24,293,1
2017-1-19 09:44:36,11.19,72,25619,80568,11.18,325,11.17,56,11.16,111,11.15,257,11.14,426,11.19,73,11.20,174,11.21,370,11.22,507,11.23,397,-1
2017-1-19 09:44:39,11.19,50,25669,55948,11.18,330,11.17,56,11.16,111,11.15,257,11.14,396,11.19,24,11.20,773,11.21,340,11.22,522,11.23,397,1
2017-1-19 09:44:42,11.19,136,25805,152260,11.18,328,11.17,56,11.16,111,11.15,262,11.14,396,11.19,17,11.20,745,11.21,340,11.22,522,11.23,397,1
2017-1-19 09:44:45,11.18,61,25866,68204,11.18,273,11.17,230,11.16,111,11.15,262,11.14,396,11.19,105,11.20,745,11.21,330,11.22,522,11.23,397,-1
2017-1-19 09:44:48,11.18,9,25875,10064,11.18,264,11.17,230,11.16,111,11.15,262,11.14,396,11.19,270,11.20,768,11.21,330,11.22,582,11.23,397,-1
2017-1-19 09:44:51,11.19,242,26117,270696,11.18,164,11.17,206,11.16,111,11.15,262,11.14,396,11.19,148,11.20,819,11.21,326,11.22,341,11.23,397,1
2017-1-19 09:44:54,11.18,179,26296,200124,11.17,206,11.16,138,11.15,262,11.14,396,11.13,623,11.18,21,11.19,148,11.20,822,11.21,285,11.22,337,-1
2017-1-19 09:44:57,11.19,209,26505,233848,11.19,69,11.17,210,11.16,138,11.15,262,11.14,396,11.20,822,11.21,285,11.22,337,11.23,397,11.24,293,1
2017-1-19 09:45:00,11.20,47,26552,52604,11.19,44,11.18,14,11.17,210,11.16,138,11.15,262,11.20,801,11.21,285,11.22,342,11.23,397,11.24,293,1
2017-1-19 09:45:03,11.18,58,26610,64888,11.17,210,11.16,138,11.15,262,11.14,404,11.13,623,11.18,260,11.20,771,11.21,288,11.22,342,11.23,397,-1
2017-1-19 09:45:06,11.18,34,26644,38012,11.17,230,11.16,138,11.15,270,11.14,404,11.13,623,11.18,227,11.19,23,11.20,776,11.21,288,11.22,342,1
2017-1-19 09:45:09,11.18,108,26752,120668,11.17,156,11.16,138,11.15,280,11.14,404,11.13,623,11.18,200,11.19,109,11.20,776,11.21,290,11.22,336,1
2017-1-19 09:45:12,11.18,259,27011,289560,11.18,405,11.17,193,11.16,128,11.15,259,11.14,404,11.19,149,11.20,756,11.21,300,11.22,336,11.23,414,1
2017-1-19 09:45:15,11.20,246,27257,275332,11.19,10,11.18,615,11.17,193,11.16,148,11.15,259,11.20,733,11.21,300,11.22,320,11.23,414,11.24,293,1
2017-1-19 09:45:18,11.19,50,27307,55950,11.19,5,11.18,615,11.17,198,11.16,148,11.15,259,11.20,762,11.21,280,11.22,267,11.23,415,11.24,293,-1
2017-1-19 09:45:21,11.20,209,27516,234080,11.19,6,11.18,620,11.17,198,11.16,148,11.15,259,11.20,562,11.21,280,11.22,257,11.23,415,11.24,293,1
2017-1-19 09:45:24,11.19,11,27527,12310,11.18,155,11.17,196,11.16,148,11.15,279,11.14,429,11.19,1,11.20,528,11.21,285,11.22,257,11.23,415,-1
2017-1-19 09:45:27,11.20,151,27678,168832,11.18,15,11.17,196,11.16,148,11.15,279,11.14,429,11.20,569,11.21,285,11.22,230,11.23,415,11.24,293,1
2017-1-19 09:45:30,11.19,26,27704,29120,11.19,43,11.18,32,11.17,192,11.16,148,11.15,279,11.20,548,11.21,285,11.22,230,11.23,415,11.24,393,-1
2017-1-19 09:45:33,11.20,331,28035,370714,11.19,235,11.18,51,11.17,192,11.16,148,11.15,279,11.20,292,11.21,285,11.22,230,11.23,415,11.24,393,1
2017-1-19 09:45:36,11.19,3,28038,3358,11.19,240,11.18,72,11.17,192,11.16,150,11.15,271,11.20,290,11.21,285,11.22,230,11.23,415,11.24,391,-1
2017-1-19 09:45:39,11.20,163,28201,182560,11.19,257,11.18,107,11.17,194,11.16,150,11.15,274,11.20,147,11.21,285,11.22,244,11.23,415,11.24,391,1
2017-1-19 09:45:42,11.20,5,28206,5600,11.19,271,11.18,107,11.17,215,11.16,150,11.15,274,11.20,142,11.21,285,11.22,244,11.23,415,11.24,391,1
2017-1-19 09:45:45,11.19,81,28287,90672,11.19,231,11.18,127,11.17,215,11.16,150,11.15,274,11.20,145,11.21,275,11.22,244,11.23,415,11.24,391,-1
2017-1-19 09:45:48,11.20,4,28291,4480,11.19,231,11.18,127,11.17,215,11.16,150,11.15,274,11.20,149,11.21,295,11.22,244,11.23,415,11.24,391,1
2017-1-19 09:45:51,11.20,100,28391,111976,11.19,213,11.18,139,11.17,215,11.16,150,11.15,274,11.20,163,11.21,295,11.22,244,11.23,445,11.24,391,1
2017-1-19 09:45:54,11.20,18,28409,20160,11.19,444,11.18,148,11.17,215,11.16,148,11.15,279,11.20,153,11.21,295,11.22,244,11.23,445,11.24,391,1
2017-1-19 09:45:57,11.20,209,28618,234044,11.20,151,11.19,407,11.18,148,11.17,215,11.16,148,11.21,295,11.22,293,11.23,435,11.24,411,11.25,589,1
2017-1-19 09:46:00,11.20,30,28648,33600,11.20,409,11.19,428,11.18,143,11.17,215,11.16,148,11.21,295,11.22,293,11.23,435,11.24,411,11.25,589,-1
2017-1-19 09:46:03,11.20,105,28753,117600,11.20,328,11.19,428,11.18,148,11.17,194,11.16,148,11.21,303,11.22,293,11.23,435,11.24,411,11.25,589,-1
2017-1-19 09:46:06,11.20,134,28887,150196,11.20,345,11.19,430,11.18,127,11.17,194,11.16,148,11.21,187,11.22,293,11.23,435,11.24,411,11.25,589,-1
2017-1-19 09:46:09,11.20,19,28906,21286,11.20,332,11.19,432,11.18,137,11.17,192,11.16,148,11.21,181,11.22,393,11.23,435,11.24,411,11.25,589,-1
2017-1-19 09:46:12,11.20,31,28937,34742,11.20,498,11.19,437,11.18,140,11.17,192,11.16,148,11.21,162,11.22,363,11.23,415,11.24,411,11.25,589,-1
2017-1-19 09:46:15,11.20,260,29197,291436,11.21,89,11.20,524,11.19,958,11.18,130,11.17,192,11.22,325,11.23,415,11.24,411,11.25,597,11.26,515,-1
2017-1-19 09:46:18,11.21,80,29277,89680,11.21,52,11.20,534,11.19,958,11.18,130,11.17,192,11.22,325,11.23,415,11.24,411,11.25,597,11.26,515,-1
2017-1-19 09:46:21,11.21,50,29327,56052,11.21,100,11.20,544,11.19,958,11.18,130,11.17,172,11.22,325,11.23,415,11.24,411,11.25,602,11.26,515,-1
2017-1-19 09:46:24,11.22,44,29371,49328,11.21,61,11.20,560,11.19,958,11.18,123,11.17,172,11.22,320,11.23,415,11.24,411,11.25,602,11.26,515,1
2017-1-19 09:46:27,11.22,35,29406,39268,11.21,59,11.20,630,11.19,958,11.18,123,11.17,172,11.22,290,11.23,415,11.24,411,11.25,602,11.26,515,1
2017-1-19 09:46:30,11.21,18,29424,20184,11.21,57,11.20,630,11.19,958,11.18,123,11.17,172,11.22,284,11.23,405,11.24,431,11.25,602,11.26,515,-1
2017-1-19 09:46:33,11.22,168,29592,188452,11.21,118,11.20,591,11.19,946,11.18,123,11.17,172,11.22,261,11.23,405,11.24,446,11.25,602,11.26,515,1
2017-1-19 09:46:36,11.22,75,29667,84134,11.21,131,11.20,601,11.19,944,11.18,123,11.17,172,11.22,221,11.23,405,11.24,446,11.25,540,11.26,515,1
2017-1-19 09:46:39,11.21,61,29728,68432,11.21,125,11.20,601,11.19,946,11.18,123,11.17,172,11.22,170,11.23,396,11.24,446,11.25,540,11.26,515,-1
2017-1-19 09:46:42,11.22,73,29801,81906,11.21,124,11.20,601,11.19,946,11.18,188,11.17,172,11.22,190,11.23,398,11.24,446,11.25,540,11.26,526,1
2017-1-19 09:46:45,11.22,182,29983,204192,11.21,112,11.20,616,11.19,946,11.18,188,11.17,172,11.22,34,11.23,398,11.24,446,11.25,540,11.26,526,1
2017-1-19 09:46:48,11.21,163,30146,182712,11.20,606,11.19,946,11.18,181,11.17,172,11.16,153,11.21,72,11.22,534,11.23,398,11.24,446,11.25,606,-1
2017-1-19 09:46:51,11.22,110,30256,123344,11.20,596,11.19,946,11.18,171,11.17,172,11.16,143,11.22,691,11.23,400,11.24,448,11.25,706,11.26,536,1
2017-1-19 09:46:54,11.21,43,30299,48220,11.20,604,11.19,946,11.18,167,11.17,172,11.16,143,11.21,13,11.22,674,11.23,400,11.24,448,11.25,706,-1
